_time,cpuUsage,memUsage,id,cpuUsage,memUsage,id,cpuUsage,memUsage,id,cpuUsage,memUsage,id,cpuUsage,memUsage,id,mean_cpu,mean_mem
2023-04-25T21:36:40Z,17.18854904,8.71875,251d087a1a15,18.50652695,9.083984375,7f7db06a3e1d,17.50946045,8.173828125,2725fb5d778e,18.53370667,8.219726563,34d4d8e8b576,18.4044838,7.619140148,7a2724dd8a17,18.02854538,8.363085842
2023-04-25T21:37:05Z,17.64996719,8.71875,251d087a1a15,16.2396431,9.0625,7f7db06a3e1d,15.69461823,8.173828125,2725fb5d778e,20.43994141,8.1875,34d4d8e8b576,18.36427021,7.615234852,7a2724dd8a17,17.67768803,8.351562595
2023-04-25T21:37:30Z,18.52416992,8.71875,251d087a1a15,20.5039978,9.068359375,7f7db06a3e1d,20.97606659,8.212890625,2725fb5d778e,16.73030853,8.189453125,34d4d8e8b576,21.24277496,7.615234852,7a2724dd8a17,19.59546356,8.360937595
2023-04-25T21:37:55Z,15.64359665,8.719726563,251d087a1a15,17.6281929,9.0625,7f7db06a3e1d,15.69890976,8.173828125,2725fb5d778e,15.5248642,8.190429688,34d4d8e8b576,18.92709732,8.036132813,7a2724dd8a17,16.68453217,8.436523438
2023-04-25T21:38:20Z,17.33207703,8.720703125,251d087a1a15,18.3057785,9.0625,7f7db06a3e1d,16.70598984,8.173828125,2725fb5d778e,17.62104034,8.189453125,34d4d8e8b576,16.52860641,8.158203125,7a2724dd8a17,17.29869843,8.4609375
2023-04-25T21:38:45Z,17.11273193,8.720703125,251d087a1a15,16.83807373,9.0625,7f7db06a3e1d,14.37568665,8.173828125,2725fb5d778e,17.58289337,8.189453125,34d4d8e8b576,19.20127869,8.158203125,7a2724dd8a17,17.02213287,8.4609375
2023-04-25T21:39:10Z,19.80749893,8.73046875,251d087a1a15,17.48434734,9.072265625,7f7db06a3e1d,18.65609455,8.173828125,2725fb5d778e,19.06220245,8.198242188,34d4d8e8b576,17.89633465,8.166992188,7a2724dd8a17,18.58129559,8.468359375
2023-04-25T21:39:35Z,19.33956146,8.740234375,251d087a1a15,18.15891266,9.08203125,7f7db06a3e1d,16.67261124,8.173828125,2725fb5d778e,16.933918,8.20703125,34d4d8e8b576,16.93582535,8.17578125,7a2724dd8a17,17.60816574,8.47578125
2023-04-25T21:40:00Z,19.9521389,8.740234375,251d087a1a15,24.04022217,9.08203125,7f7db06a3e1d,21.97265625,8.173828125,2725fb5d778e,24.89089966,8.20703125,34d4d8e8b576,18.88783836,8.17578125,7a2724dd8a17,21.94875107,8.47578125
2023-04-25T21:40:25Z,12.65668869,8.740234375,251d087a1a15,12.02869415,9.081054688,7f7db06a3e1d,12.30430603,8.173828125,2725fb5d778e,11.55376434,8.208984375,34d4d8e8b576,11.66915894,8.17578125,7a2724dd8a17,12.04252243,8.475976563
2023-04-25T21:40:50Z,17.00496674,8.740234375,251d087a1a15,15.72704315,9.080078125,7f7db06a3e1d,14.79196548,8.173828125,2725fb5d778e,15.94734192,8.208984375,34d4d8e8b576,15.32554626,8.17578125,7a2724dd8a17,15.75937271,8.47578125
2023-04-25T21:41:15Z,15.33794403,8.740234375,251d087a1a15,15.00320435,9.080078125,7f7db06a3e1d,14.07146454,8.173828125,2725fb5d778e,14.3699646,8.208984375,34d4d8e8b576,13.55648041,8.177734375,7a2724dd8a17,14.46781158,8.476171875
2023-04-25T21:41:40Z,12.87460327,8.73828125,251d087a1a15,14.83058929,9.080078125,7f7db06a3e1d,16.43657684,8.236328125,2725fb5d778e,12.90607452,8.276367188,34d4d8e8b576,14.8973465,8.177734375,7a2724dd8a17,14.38903809,8.501757813
2023-04-25T21:42:05Z,23.35548401,8.73828125,251d087a1a15,20.02716064,9.080078125,7f7db06a3e1d,20.91884613,8.236328125,2725fb5d778e,24.19137955,8.2421875,34d4d8e8b576,24.802845,8.177734375,7a2724dd8a17,22.65914307,8.494921875
2023-04-25T21:42:30Z,26.87263489,8.73828125,251d087a1a15,23.92196655,9.1484375,7f7db06a3e1d,34.61837769,8.173828125,2725fb5d778e,25.22373199,8.208984375,34d4d8e8b576,23.67019653,8.177734375,7a2724dd8a17,26.86138153,8.489453125
2023-04-25T21:42:55Z,17.42839813,8.73828125,251d087a1a15,18.5585022,9.080078125,7f7db06a3e1d,15.09284973,8.171875,2725fb5d778e,15.91205597,8.208007813,34d4d8e8b576,16.11709595,8.177734375,7a2724dd8a17,16.6217804,8.475195313
2023-04-25T21:43:20Z,17.30187702,8.73828125,251d087a1a15,19.92543411,9.080078125,7f7db06a3e1d,17.35973358,8.169921875,2725fb5d778e,16.9499712,8.235351563,34d4d8e8b576,17.6518755,8.177734375,7a2724dd8a17,17.83777828,8.480273438
2023-04-25T21:43:45Z,17.15278625,8.73828125,251d087a1a15,14.64271545,9.08203125,7f7db06a3e1d,15.88439941,8.169921875,2725fb5d778e,16.84761047,8.20703125,34d4d8e8b576,16.79229736,8.177734375,7a2724dd8a17,16.26396179,8.475
2023-04-25T21:44:10Z,18.64528656,8.741210938,251d087a1a15,18.64433289,9.080078125,7f7db06a3e1d,16.64002705,8.169921875,2725fb5d778e,17.29075146,8.20703125,34d4d8e8b576,16.44070911,8.177734375,7a2724dd8a17,17.53222141,8.475195313
2023-04-25T21:44:35Z,17.00782776,8.744140625,251d087a1a15,16.00646973,9.080078125,7f7db06a3e1d,15.30456543,8.169921875,2725fb5d778e,16.49188995,8.20703125,34d4d8e8b576,16.12281799,8.177734375,7a2724dd8a17,16.18671417,8.47578125
2023-04-25T21:45:00Z,22.97210693,8.744140625,251d087a1a15,18.63098145,9.146484375,7f7db06a3e1d,21.58101654,8.169921875,2725fb5d778e,17.38548279,8.4609375,34d4d8e8b576,17.6486969,8.177734375,7a2724dd8a17,19.64365692,8.53984375
2023-04-25T21:45:25Z,11.2285614,8.744140625,251d087a1a15,14.8563385,9.080078125,7f7db06a3e1d,13.62800598,8.170898438,2725fb5d778e,12.13645935,8.602539063,34d4d8e8b576,12.96615601,8.1796875,7a2724dd8a17,12.96310425,8.55546875
2023-04-25T21:45:50Z,16.58821106,8.744140625,251d087a1a15,15.24829865,9.080078125,7f7db06a3e1d,15.34080505,8.174804688,2725fb5d778e,14.20307159,8.744140625,34d4d8e8b576,15.79856873,8.1796875,7a2724dd8a17,15.43579102,8.584570313
2023-04-25T21:46:15Z,12.22419739,8.744140625,251d087a1a15,13.4601593,9.080078125,7f7db06a3e1d,12.25662231,8.17578125,2725fb5d778e,11.92092896,8.75,34d4d8e8b576,11.76261902,8.1796875,7a2724dd8a17,12.3249054,8.5859375
2023-04-25T21:46:40Z,12.69817352,8.744140625,251d087a1a15,17.35935116,9.108398438,7f7db06a3e1d,16.45469666,8.172851563,2725fb5d778e,13.44013214,8.75,34d4d8e8b576,14.86854553,8.1796875,7a2724dd8a17,14.9641798,8.591015625
2023-04-25T21:47:05Z,19.26708221,8.744140625,251d087a1a15,17.85564423,9.080078125,7f7db06a3e1d,15.51532745,8.171875,2725fb5d778e,16.50238037,8.75,34d4d8e8b576,16.88289642,8.1796875,7a2724dd8a17,17.20466614,8.58515625
2023-04-25T21:47:30Z,15.79856873,8.744140625,251d087a1a15,15.40756226,9.080078125,7f7db06a3e1d,15.9778595,8.171875,2725fb5d778e,15.09284973,8.75,34d4d8e8b576,13.43727112,8.181640625,7a2724dd8a17,15.14282227,8.585546875
2023-04-25T21:47:55Z,25.42114258,8.744140625,251d087a1a15,19.27185059,9.080078125,7f7db06a3e1d,19.80972385,8.171875,2725fb5d778e,21.7590332,8.75,34d4d8e8b576,20.15686035,8.181640625,7a2724dd8a17,21.28372211,8.585546875
2023-04-25T21:48:20Z,20.62034607,8.744140625,251d087a1a15,17.56572723,9.080078125,7f7db06a3e1d,18.91517639,8.171875,2725fb5d778e,18.82266998,8.75,34d4d8e8b576,18.62621307,8.181640625,7a2724dd8a17,18.91002655,8.585546875
2023-04-25T21:48:45Z,17.61817932,8.744140625,251d087a1a15,16.61872864,9.080078125,7f7db06a3e1d,16.09230042,8.171875,2725fb5d778e,18.10836792,8.75,34d4d8e8b576,15.68603516,8.181640625,7a2724dd8a17,16.82472229,8.585546875
2023-04-25T21:49:10Z,13.61370087,8.744140625,251d087a1a15,17.71227551,9.080078125,7f7db06a3e1d,15.66410065,8.171875,2725fb5d778e,15.9374876,8.75,34d4d8e8b576,17.02594757,8.181640625,7a2724dd8a17,15.99070244,8.585546875
2023-04-25T21:49:35Z,14.99652863,8.744140625,251d087a1a15,17.9643631,9.080078125,7f7db06a3e1d,15.13640118,8.171875,2725fb5d778e,13.04594612,8.75,34d4d8e8b576,14.85665607,8.181640625,7a2724dd8a17,15.19997902,8.585546875
2023-04-25T21:50:00Z,16.82853699,8.744140625,251d087a1a15,16.13807678,9.080078125,7f7db06a3e1d,14.92881775,8.171875,2725fb5d778e,17.08984375,8.751953125,34d4d8e8b576,14.0209198,8.44140625,7a2724dd8a17,15.80123901,8.637890625
2023-04-25T21:50:25Z,17.46845245,8.744140625,251d087a1a15,16.06559753,9.080078125,7f7db06a3e1d,17.58003235,8.200195313,2725fb5d778e,15.48671722,8.751953125,34d4d8e8b576,16.50524139,8.728515625,7a2724dd8a17,16.62120819,8.700976563
2023-04-25T21:50:50Z,14.17922974,8.978515625,251d087a1a15,18.94950867,9.080078125,7f7db06a3e1d,17.71609116,8.232421875,2725fb5d778e,18.43579483,8.751953125,34d4d8e8b576,16.73698425,8.728515625,7a2724dd8a17,17.20352173,8.754296875
2023-04-25T21:51:15Z,13.31520081,9.28515625,251d087a1a15,16.58884621,9.080078125,7f7db06a3e1d,14.55942917,8.173828125,2725fb5d778e,17.17630959,8.751953125,34d4d8e8b576,16.09039307,8.728515625,7a2724dd8a17,15.54603577,8.80390625
2023-04-25T21:51:40Z,17.73707008,9.288085938,251d087a1a15,15.89202785,9.080078125,7f7db06a3e1d,13.78885841,8.173828125,2725fb5d778e,17.70528221,8.752929688,34d4d8e8b576,16.24806786,8.729492188,7a2724dd8a17,16.27426128,8.804882813
2023-04-25T21:52:05Z,13.7052536,9.291015625,251d087a1a15,16.1151886,9.080078125,7f7db06a3e1d,20.94014454,8.173828125,2725fb5d778e,16.05987549,8.75390625,34d4d8e8b576,15.3131485,8.728515625,7a2724dd8a17,16.42672215,8.80546875
2023-04-25T21:52:30Z,20.05258942,9.287109375,251d087a1a15,20.69600677,9.080078125,7f7db06a3e1d,20.81298828,8.173828125,2725fb5d778e,23.00262451,8.75390625,34d4d8e8b576,21.76920319,8.728515625,7a2724dd8a17,21.26668243,8.8046875
2023-04-25T21:52:55Z,19.323349,9.287109375,251d087a1a15,18.37825775,9.080078125,7f7db06a3e1d,15.51532745,8.173828125,2725fb5d778e,19.31667328,8.75390625,34d4d8e8b576,20.78660202,8.728515625,7a2724dd8a17,18.6640419,8.8046875
2023-04-25T21:53:20Z,18.18466187,9.287109375,251d087a1a15,17.05932617,9.080078125,7f7db06a3e1d,20.44582367,8.173828125,2725fb5d778e,19.64759827,8.75390625,34d4d8e8b576,20.38288116,8.728515625,7a2724dd8a17,19.14405823,8.8046875
2023-04-25T21:53:45Z,22.17483521,9.287109375,251d087a1a15,21.19636536,9.080078125,7f7db06a3e1d,20.42388916,8.173828125,2725fb5d778e,20.96176147,8.75390625,34d4d8e8b576,21.07048035,8.728515625,7a2724dd8a17,21.16546631,8.8046875
2023-04-25T21:54:10Z,18.11504364,9.287109375,251d087a1a15,17.06409454,9.080078125,7f7db06a3e1d,15.832901,8.173828125,2725fb5d778e,16.44802094,8.751953125,34d4d8e8b576,17.80414581,8.727539063,7a2724dd8a17,17.05284119,8.804101563
2023-04-25T21:54:35Z,21.29459381,9.288085938,251d087a1a15,19.6018219,9.080078125,7f7db06a3e1d,19.40727234,8.173828125,2725fb5d778e,19.56272125,8.75,34d4d8e8b576,21.31652832,8.7265625,7a2724dd8a17,20.23658752,8.803710938
2023-04-25T21:55:00Z,15.10047913,9.2890625,251d087a1a15,11.40785217,9.080078125,7f7db06a3e1d,12.91656494,8.173828125,2725fb5d778e,14.57023621,8.75,34d4d8e8b576,11.64245605,8.7265625,7a2724dd8a17,13.1275177,8.80390625
2023-04-25T21:55:25Z,15.06710052,9.314453125,251d087a1a15,17.87376404,9.080078125,7f7db06a3e1d,17.08030701,8.200195313,2725fb5d778e,17.04502106,8.813476563,34d4d8e8b576,16.67308807,8.7265625,7a2724dd8a17,16.74785614,8.826953125
2023-04-25T21:55:50Z,11.84749603,9.2890625,251d087a1a15,11.25144958,9.080078125,7f7db06a3e1d,14.37187195,8.173828125,2725fb5d778e,12.13264465,8.75390625,34d4d8e8b576,12.70675659,8.7265625,7a2724dd8a17,12.46204376,8.8046875
2023-04-25T21:56:15Z,14.69612122,9.2890625,251d087a1a15,11.22283936,9.080078125,7f7db06a3e1d,11.3658905,8.17578125,2725fb5d778e,12.03727722,8.755859375,34d4d8e8b576,14.45388794,8.7265625,7a2724dd8a17,12.75520325,8.80546875
2023-04-25T21:56:40Z,12.36629486,9.291015625,251d087a1a15,12.90893555,9.080078125,7f7db06a3e1d,11.75785065,8.177734375,2725fb5d778e,12.63523102,8.75390625,34d4d8e8b576,12.24327087,8.7265625,7a2724dd8a17,12.38231659,8.805859375
2023-04-25T21:57:05Z,15.82050323,9.29296875,251d087a1a15,16.88194275,9.080078125,7f7db06a3e1d,18.49524212,8.177734375,2725fb5d778e,17.12353897,8.75390625,34d4d8e8b576,19.32843399,8.7265625,7a2724dd8a17,17.52993221,8.80625
2023-04-25T21:57:30Z,14.62173462,9.291015625,251d087a1a15,23.20352936,9.080078125,7f7db06a3e1d,22.16339111,8.177734375,2725fb5d778e,20.05004883,8.75390625,34d4d8e8b576,14.087677,8.7265625,7a2724dd8a17,18.82527618,8.805859375
2023-04-25T21:57:55Z,18.67675781,9.291015625,251d087a1a15,15.87867737,9.112304688,7f7db06a3e1d,16.56150818,8.202148438,2725fb5d778e,18.80073547,8.75390625,34d4d8e8b576,16.92008972,8.727539063,7a2724dd8a17,17.36755371,8.817382813
2023-04-25T21:58:20Z,15.38562775,9.291015625,251d087a1a15,14.66178894,9.080078125,7f7db06a3e1d,15.59925079,8.202148438,2725fb5d778e,12.73918152,8.75390625,34d4d8e8b576,14.52732086,8.728515625,7a2724dd8a17,14.58263397,8.811132813
2023-04-25T21:58:45Z,15.65551758,9.291015625,251d087a1a15,25.42623138,9.080078125,7f7db06a3e1d,16.62063599,8.173828125,2725fb5d778e,18.74542236,8.75390625,34d4d8e8b576,19.39582825,8.728515625,7a2724dd8a17,19.16872711,8.80546875
2023-04-25T21:59:10Z,16.42036438,9.291015625,251d087a1a15,17.61627197,9.407226563,7f7db06a3e1d,18.11027527,8.173828125,2725fb5d778e,17.38643646,9.15234375,34d4d8e8b576,18.27716827,8.728515625,7a2724dd8a17,17.56210327,8.950585938
2023-04-25T21:59:35Z,18.79787445,9.291015625,251d087a1a15,21.41571045,9.55859375,7f7db06a3e1d,18.10359955,8.173828125,2725fb5d778e,20.42865753,9.296875,34d4d8e8b576,19.38915253,8.725585938,7a2724dd8a17,19.6269989,9.009179688
2023-04-25T22:00:00Z,16.6066494,9.291015625,251d087a1a15,18.57503319,9.55859375,7f7db06a3e1d,17.89855957,8.173828125,2725fb5d778e,15.92000389,9.296875,34d4d8e8b576,17.81717873,8.724609375,7a2724dd8a17,17.36348495,9.008984375
2023-04-25T22:00:25Z,13.69857788,9.291015625,251d087a1a15,11.25144958,9.319335938,7f7db06a3e1d,11.48223877,8.173828125,2725fb5d778e,13.05389404,9.294921875,34d4d8e8b576,10.87760925,8.724609375,7a2724dd8a17,12.07275391,8.960742188
2023-04-25T22:00:50Z,19.1192627,9.30078125,251d087a1a15,13.29866982,9.060546875,7f7db06a3e1d,19.25150585,8.173828125,2725fb5d778e,16.1056509,9.29296875,34d4d8e8b576,14.55243492,8.724609375,7a2724dd8a17,16.46550484,8.910546875
2023-04-25T22:01:15Z,14.36233521,9.310546875,251d087a1a15,13.75198364,9.041015625,7f7db06a3e1d,15.04516602,8.173828125,2725fb5d778e,16.38793945,9.29296875,34d4d8e8b576,14.36233521,8.724609375,7a2724dd8a17,14.7819519,8.90859375
2023-04-25T22:01:40Z,16.98303223,9.310546875,251d087a1a15,18.90563869,9.041992188,7f7db06a3e1d,16.96268749,8.173828125,2725fb5d778e,17.95514297,9.29296875,34d4d8e8b576,18.35378075,8.724609375,7a2724dd8a17,17.83205643,8.908789063
2023-04-25T22:02:05Z,14.79721069,9.310546875,251d087a1a15,14.0171051,9.04296875,7f7db06a3e1d,15.30838013,8.173828125,2725fb5d778e,14.85061646,9.29296875,34d4d8e8b576,15.58685303,8.724609375,7a2724dd8a17,14.91203308,8.908984375
2023-04-25T22:02:30Z,24.35811615,9.310546875,251d087a1a15,21.46911621,9.04296875,7f7db06a3e1d,24.44966888,8.173828125,2725fb5d778e,25.63476563,9.29296875,34d4d8e8b576,21.73868561,8.724609375,7a2724dd8a17,23.5300705,8.908984375
2023-04-25T22:02:55Z,20.73923874,9.19921875,251d087a1a15,23.11960983,9.041015625,7f7db06a3e1d,19.70927048,8.173828125,2725fb5d778e,19.8828392,9.29296875,34d4d8e8b576,20.9312439,8.75,7a2724dd8a17,20.87644043,8.89140625
2023-04-25T22:03:20Z,15.53726196,9.37890625,251d087a1a15,16.25823975,9.041015625,7f7db06a3e1d,15.87867737,8.173828125,2725fb5d778e,16.84761047,9.29296875,34d4d8e8b576,19.24705505,8.724609375,7a2724dd8a17,16.75376892,8.922265625
2023-04-25T22:03:45Z,17.31109619,9.37890625,251d087a1a15,20.15686035,9.041015625,7f7db06a3e1d,19.79827881,8.173828125,2725fb5d778e,18.50891113,9.29296875,34d4d8e8b576,18.18084717,8.724609375,7a2724dd8a17,18.79119873,8.922265625
2023-04-25T22:04:10Z,16.83044434,9.37890625,251d087a1a15,18.54896545,9.06640625,7f7db06a3e1d,15.2759552,8.173828125,2725fb5d778e,17.34542847,9.294921875,34d4d8e8b576,21.44622803,8.724609375,7a2724dd8a17,17.8894043,8.927734375
2023-04-25T22:04:35Z,19.61962509,9.37890625,251d087a1a15,17.36386585,9.041015625,7f7db06a3e1d,16.86032486,8.202148438,2725fb5d778e,15.5588789,9.294921875,34d4d8e8b576,16.89529419,8.724609375,7a2724dd8a17,17.25959778,8.928320313
2023-04-25T22:05:00Z,16.16287231,9.37890625,251d087a1a15,15.4800415,9.041015625,7f7db06a3e1d,15.75469971,8.173828125,2725fb5d778e,15.78521729,9.294921875,34d4d8e8b576,18.05496216,8.724609375,7a2724dd8a17,16.24755859,8.92265625
2023-04-25T22:05:25Z,17.62008667,9.37890625,251d087a1a15,16.3936615,9.06640625,7f7db06a3e1d,15.70892334,8.174804688,2725fb5d778e,16.84188843,9.294921875,34d4d8e8b576,16.19148254,8.724609375,7a2724dd8a17,16.5512085,8.927929688
2023-04-25T22:05:50Z,16.76940918,9.380859375,251d087a1a15,15.59066772,9.041015625,7f7db06a3e1d,18.21327209,8.174804688,2725fb5d778e,16.61682129,9.294921875,34d4d8e8b576,14.79911804,8.724609375,7a2724dd8a17,16.39785767,8.923242188
2023-04-25T22:06:15Z,20.40100098,9.380859375,251d087a1a15,19.95849609,9.041015625,7f7db06a3e1d,18.23043823,8.173828125,2725fb5d778e,22.25494385,9.294921875,34d4d8e8b576,16.51000977,8.724609375,7a2724dd8a17,19.47097778,8.923046875
2023-04-25T22:06:40Z,23.20988846,9.375,251d087a1a15,23.16474915,9.041015625,7f7db06a3e1d,22.55185318,8.173828125,2725fb5d778e,22.75212479,9.294921875,34d4d8e8b576,22.16339111,8.724609375,7a2724dd8a17,22.76840134,8.921875
2023-04-25T22:07:05Z,18.4841156,9.404296875,251d087a1a15,18.67675781,9.041015625,7f7db06a3e1d,18.93424988,8.202148438,2725fb5d778e,19.24133301,9.294921875,34d4d8e8b576,17.48275757,8.724609375,7a2724dd8a17,18.56384277,8.933398438
2023-04-25T22:07:30Z,19.76394653,9.37890625,251d087a1a15,21.52252197,9.041015625,7f7db06a3e1d,21.4805603,8.17578125,2725fb5d778e,17.63916016,9.29296875,34d4d8e8b576,19.26040649,8.724609375,7a2724dd8a17,19.93331909,8.92265625
2023-04-25T22:07:55Z,16.68548584,9.37890625,251d087a1a15,18.98574829,9.04296875,7f7db06a3e1d,17.1585083,8.17578125,2725fb5d778e,17.67349243,9.29296875,34d4d8e8b576,18.00918579,8.7265625,7a2724dd8a17,17.70248413,8.9234375
2023-04-25T22:08:20Z,16.30210876,9.37890625,251d087a1a15,17.35496521,9.044921875,7f7db06a3e1d,15.00892639,8.298828125,2725fb5d778e,16.57676697,9.29296875,34d4d8e8b576,17.61627197,8.727539063,7a2724dd8a17,16.57180786,8.948632813
2023-04-25T22:08:45Z,19.79827881,9.37890625,251d087a1a15,21.51489258,9.046875,7f7db06a3e1d,23.54049683,8.771484375,2725fb5d778e,18.91326904,9.35546875,34d4d8e8b576,23.69308472,8.728515625,7a2724dd8a17,21.49200439,9.05625
2023-04-25T22:09:10Z,19.57893372,9.380859375,251d087a1a15,21.22306824,9.048828125,7f7db06a3e1d,19.27185059,8.771484375,2725fb5d778e,19.10400391,9.294921875,34d4d8e8b576,20.5039978,8.731445313,7a2724dd8a17,19.93637085,9.045507813
2023-04-25T22:09:35Z,18.17512512,9.3828125,251d087a1a15,20.27702332,9.294921875,7f7db06a3e1d,17.93479919,8.771484375,2725fb5d778e,17.19093323,9.296875,34d4d8e8b576,19.20700073,8.732421875,7a2724dd8a17,18.55697632,9.095703125
2023-04-25T22:10:00Z,17.07458496,9.3828125,251d087a1a15,16.25061035,9.544921875,7f7db06a3e1d,16.96777344,8.771484375,2725fb5d778e,20.65023041,9.296875,34d4d8e8b576,17.82226563,8.732421875,7a2724dd8a17,17.75309296,9.145703125
2023-04-25T22:10:25Z,24.60988617,9.620117188,251d087a1a15,22.7432251,9.544921875,7f7db06a3e1d,25.93994141,9.1640625,2725fb5d778e,25.50252533,9.296875,34d4d8e8b576,23.74013138,8.732421875,7a2724dd8a17,24.50714188,9.271679688
2023-04-25T22:10:50Z,19.34814453,9.62109375,251d087a1a15,20.70045471,9.544921875,7f7db06a3e1d,20.65976334,9.235351563,2725fb5d778e,19.84405518,9.296875,34d4d8e8b576,20.2897377,8.732421875,7a2724dd8a17,20.16843109,9.286132813
2023-04-25T22:11:15Z,24.06819916,9.3828125,251d087a1a15,22.43550873,9.544921875,7f7db06a3e1d,24.33776855,9.37890625,2725fb5d778e,28.83911133,9.296875,34d4d8e8b576,28.49324799,8.732421875,7a2724dd8a17,25.63476715,9.2671875
2023-04-25T22:11:40Z,21.07048035,9.383789063,251d087a1a15,19.70481873,9.544921875,7f7db06a3e1d,18.81217957,9.384765625,2725fb5d778e,18.05496216,9.296875,34d4d8e8b576,26.02132034,8.732421875,7a2724dd8a17,20.73275223,9.268554688
2023-04-25T22:12:05Z,20.28147507,9.380859375,251d087a1a15,15.45143127,9.3046875,7f7db06a3e1d,16.66641235,9.384765625,2725fb5d778e,14.32800293,9.296875,34d4d8e8b576,15.72990417,8.861328125,7a2724dd8a17,16.49144516,9.245703125
2023-04-25T22:12:30Z,23.09417725,9.380859375,251d087a1a15,21.96502686,9.1328125,7f7db06a3e1d,21.41189575,9.384765625,2725fb5d778e,22.67456055,9.298828125,34d4d8e8b576,19.85931396,9.27734375,7a2724dd8a17,21.80099487,9.294921875
2023-04-25T22:12:55Z,17.15660095,9.380859375,251d087a1a15,14.61982727,9.064453125,7f7db06a3e1d,15.15388489,9.384765625,2725fb5d778e,14.62745667,9.30078125,34d4d8e8b576,15.95497131,9.27734375,7a2724dd8a17,15.50254822,9.281640625
